PlayerName,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
Scottie Barnes,22025,1630567,0022500050,"Nov 21, 2025",TOR vs. WAS,W,30,10,15,0.667,3,4,0.75,0,0,0.0,0,5,5,2,3,0,2,3,23,14,1
Scottie Barnes,22025,1630567,0022500258,"Nov 19, 2025",TOR @ PHI,W,36,8,17,0.471,0,2,0.0,0,0,0.0,4,5,9,5,1,1,6,2,16,14,1
Trey Murphy III,22025,1630530,0022500065,"Nov 26, 2025",NOP vs. MEM,L,38,5,12,0.417,2,6,0.333,0,0,0.0,0,4,4,6,2,0,3,3,12,-9,1
Trey Murphy III,22025,1630530,0022500289,"Nov 24, 2025",NOP vs. CHI,W,36,7,16,0.438,4,10,0.4,2,3,0.667,0,4,4,4,2,0,1,3,20,20,1
Trey Murphy III,22025,1630530,0022500270,"Nov 22, 2025",NOP vs. ATL,L,31,6,16,0.375,4,10,0.4,3,4,0.75,1,8,9,4,0,0,4,2,19,-16,1
Trey Murphy III,22025,1630530,0022500052,"Nov 21, 2025",NOP @ DAL,L,35,7,14,0.5,1,7,0.143,10,10,1.0,0,3,3,0,3,1,0,3,25,-1,1
Trey Murphy III,22025,1630530,0022500260,"Nov 19, 2025",NOP vs. DEN,L,36,7,14,0.5,5,12,0.417,4,4,1.0,0,2,2,3,5,1,3,0,23,-4,1
Trey Murphy III,22025,1630530,0022500247,"Nov 17, 2025",NOP vs. OKC,L,33,6,9,0.667,4,5,0.8,2,2,1.0,2,3,5,1,3,0,3,3,18,-19,1
Trey Murphy III,22025,1630530,0022500237,"Nov 16, 2025",NOP vs. GSW,L,31,6,13,0.462,2,6,0.333,6,6,1.0,1,7,8,2,3,0,5,3,20,-10,1
Joel Embiid,22025,203954,0022500304,"Nov 30, 2025",PHI vs. ATL,L,30,6,14,0.429,0,3,0.0,6,8,0.75,1,3,4,2,1,1,2,2,18,-11,1
Joel Embiid,22025,203954,0022500184,"Nov 08, 2025",PHI vs. TOR,W,26,10,16,0.625,1,4,0.25,8,9,0.889,2,4,6,4,0,1,2,3,29,15,1
Joel Embiid,22025,203954,0022500167,"Nov 04, 2025",PHI @ CHI,L,26,7,21,0.333,1,6,0.167,5,6,0.833,2,4,6,2,3,4,3,2,20,1,1
Joel Embiid,22025,203954,0022500021,"Oct 31, 2025",PHI vs. BOS,L,25,6,13,0.462,1,2,0.5,7,7,1.0,1,5,6,3,0,2,4,2,20,2,1
Joel Embiid,22025,203954,0022500123,"Oct 28, 2025",PHI @ WAS,W,23,9,17,0.529,3,6,0.5,4,6,0.667,3,4,7,5,0,1,3,4,25,9,1
Joel Embiid,22025,203954,0022500102,"Oct 25, 2025",PHI vs. CHA,W,20,7,11,0.636,3,6,0.5,3,5,0.6,0,2,2,4,2,0,4,0,20,-2,1
Joel Embiid,22025,203954,0022500083,"Oct 22, 2025",PHI @ BOS,W,20,1,9,0.111,0,4,0.0,2,2,1.0,1,5,6,2,0,1,0,2,4,-16,1
Keegan Murray,22025,1631099,0022500077,"Nov 28, 2025",SAC @ UTA,L,45,9,18,0.5,1,6,0.167,4,4,1.0,3,7,10,3,3,1,0,2,23,-7,1
Keegan Murray,22025,1631099,0022500068,"Nov 26, 2025",SAC vs. PHX,L,38,7,16,0.438,2,9,0.222,3,4,0.75,2,6,8,3,2,2,0,3,19,5,1
Keegan Murray,22025,1631099,0022500292,"Nov 24, 2025",SAC vs. MIN,W,44,10,19,0.526,3,5,0.6,3,3,1.0,2,12,14,2,1,1,0,3,26,6,1
Keegan Murray,22025,1631099,0022500274,"Nov 22, 2025",SAC @ DEN,W,37,7,14,0.5,3,8,0.375,2,2,1.0,1,4,5,1,2,1,0,0,19,1,1
Keegan Murray,22025,1631099,0022500265,"Nov 20, 2025",SAC @ MEM,L,33,5,13,0.385,1,6,0.167,0,0,0.0,0,3,3,1,0,0,1,1,11,-18,1
Jalen Duren,22025,1631105,0022500072,"Nov 28, 2025",DET vs. ORL,L,31,5,8,0.625,0,0,0.0,6,6,1.0,2,10,12,2,1,4,5,3,16,22,1
Jalen Duren,22025,1631105,0022500060,"Nov 26, 2025",DET @ BOS,L,30,4,10,0.4,0,0,0.0,4,6,0.667,6,10,16,1,0,0,3,3,12,6,1
Jalen Duren,22025,1631105,0022500283,"Nov 24, 2025",DET @ IND,W,30,6,10,0.6,0,0,0.0,5,8,0.625,5,7,12,2,0,0,3,5,17,7,1
Jalen Duren,22025,1631105,0022500272,"Nov 22, 2025",DET @ MIL,W,27,7,10,0.7,0,0,0.0,5,8,0.625,0,6,6,5,0,0,3,1,19,15,1
Jalen Duren,22025,1631105,0022500251,"Nov 18, 2025",DET @ ATL,W,29,8,12,0.667,0,0,0.0,8,11,0.727,4,4,8,3,2,1,2,4,24,4,1
Jalen Duren,22025,1631105,0022500242,"Nov 17, 2025",DET vs. IND,W,29,12,13,0.923,0,0,0.0,7,11,0.636,5,10,15,3,0,0,1,3,31,20,1
Jalen Duren,22025,1631105,0022500199,"Nov 10, 2025",DET vs. WAS,W,40,6,10,0.6,0,0,0.0,7,11,0.636,7,7,14,3,2,0,5,2,19,-6,1
LaMelo Ball,22025,1630163,0022500294,"Nov 29, 2025",CHA vs. TOR,W,22,6,16,0.375,1,6,0.167,1,1,1.0,0,2,2,5,0,0,2,4,14,-10,1
LaMelo Ball,22025,1630163,0022500071,"Nov 28, 2025",CHA vs. CHI,W,29,6,19,0.316,3,10,0.3,1,2,0.5,1,6,7,8,2,0,2,2,16,11,1
LaMelo Ball,22025,1630163,0022500061,"Nov 26, 2025",CHA vs. NYK,L,27,4,14,0.286,2,7,0.286,1,1,1.0,2,4,6,4,1,0,4,5,11,-22,1
LaMelo Ball,22025,1630163,0022500268,"Nov 22, 2025",CHA vs. LAC,L,25,7,14,0.5,1,7,0.143,3,3,1.0,0,4,4,7,0,0,3,5,18,4,1
LaMelo Ball,22025,1630163,0022500256,"Nov 19, 2025",CHA @ IND,L,27,5,21,0.238,2,11,0.182,6,6,1.0,3,4,7,9,2,0,6,2,18,-5,1
LaMelo Ball,22025,1630163,0022500245,"Nov 17, 2025",CHA @ TOR,L,28,6,19,0.316,1,7,0.143,7,7,1.0,1,4,5,8,1,0,3,2,20,6,1
LaMelo Ball,22025,1630163,0022500043,"Nov 14, 2025",CHA @ MIL,L,27,5,15,0.333,2,6,0.333,4,5,0.8,0,3,3,10,0,0,2,3,16,11,1
RJ Barrett,22025,1629628,0022500279,"Nov 23, 2025",TOR vs. BKN,W,20,4,8,0.5,2,3,0.667,6,6,1.0,0,2,2,1,2,0,2,1,16,3,1
RJ Barrett,22025,1629628,0022500050,"Nov 21, 2025",TOR vs. WAS,W,29,9,15,0.6,2,5,0.4,4,8,0.5,1,7,8,4,0,0,2,2,24,15,1
RJ Barrett,22025,1629628,0022500258,"Nov 19, 2025",TOR @ PHI,W,34,6,12,0.5,2,5,0.4,8,9,0.889,0,3,3,4,0,0,0,2,22,7,1
RJ Barrett,22025,1629628,0022500245,"Nov 17, 2025",TOR vs. CHA,W,33,7,16,0.438,1,4,0.25,1,3,0.333,0,3,3,3,1,0,1,3,16,1,1
RJ Barrett,22025,1629628,0022500230,"Nov 15, 2025",TOR @ IND,W,28,9,17,0.529,3,7,0.429,1,4,0.25,1,5,6,4,0,0,1,3,22,3,1
RJ Barrett,22025,1629628,0022500225,"Nov 13, 2025",TOR @ CLE,W,27,3,9,0.333,0,3,0.0,3,4,0.75,1,8,9,4,1,0,1,4,9,2,1
RJ Barrett,22025,1629628,0022500207,"Nov 11, 2025",TOR @ BKN,W,29,6,21,0.286,0,7,0.0,1,1,1.0,3,1,4,6,0,0,1,2,13,7,1
Anthony Davis,22025,203076,0022500078,"Nov 28, 2025",DAL @ LAL,L,28,6,10,0.6,0,1,0.0,0,0,0.0,2,3,5,5,0,3,0,2,12,-4,1
Anthony Davis,22025,203076,0022500133,"Oct 29, 2025",DAL vs. IND,W,7,2,4,0.5,0,0,0.0,0,0,0.0,1,3,4,0,1,0,2,0,4,-3,1
Anthony Davis,22025,203076,0022500119,"Oct 27, 2025",DAL vs. OKC,L,38,10,16,0.625,1,2,0.5,5,5,1.0,3,8,11,3,0,1,1,4,26,3,1
Anthony Davis,22025,203076,0022500111,"Oct 26, 2025",DAL vs. TOR,W,35,11,14,0.786,0,1,0.0,3,8,0.375,6,4,10,3,3,2,3,2,25,0,1
Anthony Davis,22025,203076,0022500096,"Oct 24, 2025",DAL vs. WAS,L,38,9,19,0.474,0,4,0.0,9,12,0.75,3,10,13,4,2,2,5,3,27,-3,1
Anthony Davis,22025,203076,0022500004,"Oct 22, 2025",DAL vs. SAS,L,32,7,22,0.318,2,4,0.5,6,6,1.0,4,9,13,1,2,1,0,4,22,-24,1
Nickeil Alexander-Walker,22025,1629638,0022500304,"Nov 30, 2025",ATL @ PHI,W,44,11,22,0.5,6,11,0.545,6,6,1.0,2,6,8,7,1,1,4,5,34,19,1
Nickeil Alexander-Walker,22025,1629638,0022500069,"Nov 28, 2025",ATL vs. CLE,W,35,10,22,0.455,5,13,0.385,5,5,1.0,0,3,3,1,1,1,1,2,30,18,1
Nickeil Alexander-Walker,22025,1629638,0022500057,"Nov 25, 2025",ATL @ WAS,L,32,3,9,0.333,2,6,0.333,0,0,0.0,0,2,2,4,0,0,3,1,8,-20,1
Nickeil Alexander-Walker,22025,1629638,0022500276,"Nov 23, 2025",ATL vs. CHA,W,39,8,17,0.471,3,7,0.429,4,6,0.667,2,3,5,4,1,1,1,4,23,-7,1
Nickeil Alexander-Walker,22025,1629638,0022500270,"Nov 22, 2025",ATL @ NOP,W,36,4,11,0.364,2,6,0.333,0,0,0.0,1,4,5,3,1,0,1,2,10,11,1
Nickeil Alexander-Walker,22025,1629638,0022500267,"Nov 20, 2025",ATL @ SAS,L,34,13,17,0.765,8,10,0.8,4,4,1.0,1,3,4,5,0,3,2,3,38,-7,1
Nickeil Alexander-Walker,22025,1629638,0022500251,"Nov 18, 2025",ATL vs. DET,L,37,9,20,0.45,1,9,0.111,5,6,0.833,0,3,3,3,0,0,0,4,24,-19,1
Jerami Grant,22025,203924,0022500305,"Nov 30, 2025",POR vs. OKC,L,34,7,18,0.389,4,11,0.364,0,0,0.0,0,3,3,2,1,3,4,4,18,-11,1
Jerami Grant,22025,203924,0022500067,"Nov 26, 2025",POR vs. SAS,L,32,5,17,0.294,0,5,0.0,3,3,1.0,1,3,4,2,1,0,3,5,13,-10,1
Jerami Grant,22025,203924,0022500288,"Nov 24, 2025",POR @ MIL,W,31,8,18,0.444,3,7,0.429,16,19,0.842,1,3,4,4,0,1,2,1,35,39,1
Jerami Grant,22025,203924,0022500280,"Nov 23, 2025",POR @ OKC,L,24,6,8,0.75,3,4,0.75,6,6,1.0,1,2,3,2,1,0,4,2,21,-29,1
Jerami Grant,22025,203924,0022500056,"Nov 21, 2025",POR @ GSW,W,31,0,8,0.0,0,4,0.0,5,6,0.833,1,3,4,2,1,1,3,1,5,-3,1
Jerami Grant,22025,203924,0022500263,"Nov 19, 2025",POR vs. CHI,L,37,10,18,0.556,5,9,0.556,8,10,0.8,4,5,9,4,0,0,3,3,33,10,1
Jerami Grant,22025,203924,0022500238,"Nov 16, 2025",POR @ DAL,L,39,7,20,0.35,4,9,0.444,8,10,0.8,2,3,5,2,0,0,1,4,26,-7,1
Bam Adebayo,22025,1628389,0022500296,"Nov 29, 2025",MIA vs. DET,L,33,5,9,0.556,1,2,0.5,4,6,0.667,2,8,10,1,2,1,3,1,15,14,1
Bam Adebayo,22025,1628389,0022500062,"Nov 26, 2025",MIA vs. MIL,W,29,7,16,0.438,1,5,0.2,2,2,1.0,0,11,11,2,0,1,1,0,17,-11,1
Bam Adebayo,22025,1628389,0022500286,"Nov 24, 2025",MIA vs. DAL,W,29,5,13,0.385,0,3,0.0,7,11,0.636,3,3,6,1,1,2,2,1,17,-16,1
Bam Adebayo,22025,1628389,0022500275,"Nov 23, 2025",MIA @ PHI,W,33,7,14,0.5,1,4,0.25,3,4,0.75,3,10,13,1,1,0,2,1,18,4,1
Bam Adebayo,22025,1628389,0022500051,"Nov 21, 2025",MIA @ CHI,W,29,4,11,0.364,2,5,0.4,8,10,0.8,1,6,7,5,0,3,1,3,18,24,1
Bam Adebayo,22025,1628389,0022500257,"Nov 19, 2025",MIA vs. GSW,W,29,7,13,0.538,3,4,0.75,3,3,1.0,1,6,7,3,1,2,1,1,20,15,1
Bam Adebayo,22025,1628389,0022500178,"Nov 05, 2025",MIA @ DEN,L,8,1,5,0.2,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,4,1
Aaron Gordon,22025,203932,0022500054,"Nov 21, 2025",DEN @ HOU,W,3,0,1,0.0,0,1,0.0,1,2,0.5,0,2,2,0,0,0,1,0,1,4,1
Aaron Gordon,22025,203932,0022500248,"Nov 17, 2025",DEN vs. CHI,L,32,10,18,0.556,1,5,0.2,3,4,0.75,5,5,10,0,0,0,0,5,24,18,1
Aaron Gordon,22025,203932,0022500232,"Nov 15, 2025",DEN @ MIN,W,36,8,15,0.533,4,6,0.667,3,4,0.75,1,9,10,1,2,2,1,5,23,33,1
Aaron Gordon,22025,203932,0022500224,"Nov 12, 2025",DEN @ LAC,W,31,6,12,0.5,2,6,0.333,4,4,1.0,2,3,5,0,1,0,1,0,18,28,1
Aaron Gordon,22025,203932,0022500212,"Nov 11, 2025",DEN @ SAC,W,30,5,11,0.455,2,4,0.5,5,7,0.714,4,3,7,3,0,0,2,2,17,18,1
Aaron Gordon,22025,203932,0022500037,"Nov 07, 2025",DEN vs. GSW,W,24,6,12,0.5,3,5,0.6,3,4,0.75,0,3,3,1,1,0,0,0,18,4,1
Aaron Gordon,22025,203932,0022500178,"Nov 05, 2025",DEN vs. MIA,W,31,9,16,0.563,1,5,0.2,5,6,0.833,1,5,6,1,1,0,3,1,24,8,1
Kristaps Porzingis,22025,204001,0022500057,"Nov 25, 2025",ATL @ WAS,L,22,7,13,0.538,2,5,0.4,6,7,0.857,2,6,8,1,0,0,0,5,22,-4,1
Kristaps Porzingis,22025,204001,0022500270,"Nov 22, 2025",ATL @ NOP,W,33,11,17,0.647,2,6,0.333,6,7,0.857,0,7,7,4,0,3,0,5,30,5,1
Kristaps Porzingis,22025,204001,0022500267,"Nov 20, 2025",ATL @ SAS,L,29,7,10,0.7,2,3,0.667,0,0,0.0,0,5,5,1,0,2,1,3,16,-3,1
Kristaps Porzingis,22025,204001,0022500223,"Nov 12, 2025",ATL @ SAC,W,23,5,12,0.417,2,5,0.4,1,2,0.5,1,3,4,6,0,2,1,2,13,32,1
Kristaps Porzingis,22025,204001,0022500206,"Nov 10, 2025",ATL @ LAC,W,26,5,12,0.417,1,5,0.2,9,9,1.0,1,2,3,4,0,3,0,5,20,-14,1
Kristaps Porzingis,22025,204001,0022500030,"Nov 07, 2025",ATL vs. TOR,L,30,4,16,0.25,1,7,0.143,8,8,1.0,3,4,7,3,0,4,0,0,17,5,1
Kristaps Porzingis,22025,204001,0022500166,"Nov 04, 2025",ATL vs. ORL,W,26,2,8,0.25,0,1,0.0,11,13,0.846,0,2,2,3,3,0,0,4,15,18,1
Evan Mobley,22025,1630596,0022500302,"Nov 30, 2025",CLE vs. BOS,L,39,11,17,0.647,3,6,0.5,2,2,1.0,5,9,14,4,0,0,1,1,27,8,1
Evan Mobley,22025,1630596,0022500069,"Nov 28, 2025",CLE @ ATL,L,34,7,17,0.412,3,6,0.5,3,3,1.0,4,10,14,7,2,2,2,2,20,-4,1
Evan Mobley,22025,1630596,0022500284,"Nov 24, 2025",CLE @ TOR,L,31,5,7,0.714,2,3,0.667,2,2,1.0,0,5,5,4,0,1,4,0,14,-21,1
Evan Mobley,22025,1630596,0022500278,"Nov 23, 2025",CLE vs. LAC,W,34,9,12,0.75,0,2,0.0,0,4,0.0,3,7,10,2,2,2,1,3,18,26,1
Evan Mobley,22025,1630596,0022500048,"Nov 21, 2025",CLE vs. IND,W,35,7,13,0.538,1,1,1.0,7,11,0.636,4,8,12,4,0,4,2,2,22,18,1
Evan Mobley,22025,1630596,0022500255,"Nov 19, 2025",CLE vs. HOU,L,36,7,13,0.538,0,3,0.0,4,10,0.4,1,5,6,0,0,0,3,2,18,-10,1
Evan Mobley,22025,1630596,0022500241,"Nov 17, 2025",CLE vs. MIL,W,36,4,9,0.444,1,2,0.5,5,8,0.625,0,6,6,6,0,1,6,4,14,5,1
Jaren Jackson Jr.,22025,1628991,0022500079,"Nov 28, 2025",MEM @ LAC,W,31,9,13,0.692,3,5,0.6,3,4,0.75,1,1,2,2,0,0,2,3,24,-1,1
Jaren Jackson Jr.,22025,1628991,0022500065,"Nov 26, 2025",MEM @ NOP,W,36,9,23,0.391,5,11,0.455,4,4,1.0,0,5,5,2,3,1,0,5,27,10,1
Jaren Jackson Jr.,22025,1628991,0022500287,"Nov 24, 2025",MEM vs. DEN,L,29,7,16,0.438,1,8,0.125,1,1,1.0,2,4,6,4,0,0,3,4,16,-27,1
Jaren Jackson Jr.,22025,1628991,0022500252,"Nov 18, 2025",MEM @ SAS,L,33,8,20,0.4,2,7,0.286,0,0,0.0,2,4,6,3,0,0,3,2,18,-4,1
Jaren Jackson Jr.,22025,1628991,0022500228,"Nov 15, 2025",MEM @ CLE,L,33,6,23,0.261,2,8,0.25,12,14,0.857,1,4,5,2,0,1,2,5,26,-2,1
Jaren Jackson Jr.,22025,1628991,0022500216,"Nov 12, 2025",MEM @ BOS,L,23,7,15,0.467,1,3,0.333,3,3,1.0,2,0,2,0,1,1,3,5,18,-28,1
Jaren Jackson Jr.,22025,1628991,0022500208,"Nov 11, 2025",MEM @ NYK,L,30,7,14,0.5,2,4,0.5,3,4,0.75,1,5,6,3,0,0,5,6,19,7,1
Kon Knueppel,22025,1642851,0022500294,"Nov 29, 2025",CHA vs. TOR,W,37,5,10,0.5,4,7,0.571,6,6,1.0,0,6,6,4,2,0,2,3,20,3,1
Kon Knueppel,22025,1642851,0022500071,"Nov 28, 2025",CHA vs. CHI,W,32,5,14,0.357,2,9,0.222,0,0,0.0,0,5,5,4,1,0,1,5,12,10,1
Kon Knueppel,22025,1642851,0022500061,"Nov 26, 2025",CHA vs. NYK,L,30,2,12,0.167,0,7,0.0,2,3,0.667,0,4,4,2,0,0,2,0,6,-12,1
Kon Knueppel,22025,1642851,0022500276,"Nov 23, 2025",CHA @ ATL,L,34,9,17,0.529,7,11,0.636,3,3,1.0,1,5,6,3,0,1,2,1,28,4,1
Kon Knueppel,22025,1642851,0022500268,"Nov 22, 2025",CHA vs. LAC,L,34,9,12,0.75,6,9,0.667,2,2,1.0,1,0,1,1,1,0,2,4,26,-12,1
Kon Knueppel,22025,1642851,0022500256,"Nov 19, 2025",CHA @ IND,L,42,11,20,0.55,5,12,0.417,1,1,1.0,4,4,8,7,0,0,2,2,28,-9,1
Kon Knueppel,22025,1642851,0022500245,"Nov 17, 2025",CHA @ TOR,L,36,9,16,0.563,4,10,0.4,2,2,1.0,5,2,7,1,3,0,3,4,24,2,1
Desmond Bane,22025,1630217,0022500072,"Nov 28, 2025",ORL @ DET,W,39,13,25,0.52,0,5,0.0,11,12,0.917,3,5,8,2,1,2,2,4,37,0,1
Desmond Bane,22025,1630217,0022500058,"Nov 25, 2025",ORL @ PHI,W,29,6,15,0.4,1,5,0.2,2,2,1.0,1,1,2,6,2,0,2,4,15,44,1
Desmond Bane,22025,1630217,0022500277,"Nov 23, 2025",ORL @ BOS,L,29,6,13,0.462,1,2,0.5,5,6,0.833,3,1,4,5,0,0,1,2,18,-9,1
Desmond Bane,22025,1630217,0022500269,"Nov 22, 2025",ORL vs. NYK,W,32,8,16,0.5,3,7,0.429,8,8,1.0,1,2,3,5,1,0,2,2,27,9,1
Desmond Bane,22025,1630217,0022500264,"Nov 20, 2025",ORL vs. LAC,W,31,5,15,0.333,3,6,0.5,2,2,1.0,1,6,7,5,1,0,2,0,15,13,1
Desmond Bane,22025,1630217,0022500249,"Nov 18, 2025",ORL vs. GSW,W,39,7,16,0.438,2,6,0.333,7,7,1.0,1,5,6,5,5,0,3,4,23,-5,1
Desmond Bane,22025,1630217,0022500236,"Nov 16, 2025",ORL @ HOU,L,44,9,20,0.45,2,7,0.286,6,6,1.0,2,2,4,4,1,1,3,3,26,-9,1
DeMar DeRozan,22025,201942,0022500077,"Nov 28, 2025",SAC @ UTA,L,36,5,10,0.5,1,1,1.0,5,5,1.0,0,2,2,3,1,0,2,2,16,7,1
DeMar DeRozan,22025,201942,0022500068,"Nov 26, 2025",SAC vs. PHX,L,37,4,11,0.364,0,2,0.0,2,2,1.0,0,3,3,3,0,0,1,3,10,-16,1
DeMar DeRozan,22025,201942,0022500292,"Nov 24, 2025",SAC vs. MIN,W,32,9,16,0.563,0,0,0.0,15,15,1.0,0,0,0,4,3,0,2,2,33,0,1
DeMar DeRozan,22025,201942,0022500274,"Nov 22, 2025",SAC @ DEN,W,31,5,9,0.556,0,1,0.0,7,7,1.0,1,6,7,5,0,1,3,0,17,4,1
DeMar DeRozan,22025,201942,0022500265,"Nov 20, 2025",SAC @ MEM,L,15,2,3,0.667,0,0,0.0,3,3,1.0,0,0,0,2,1,0,0,4,7,-22,1
DeMar DeRozan,22025,201942,0022500261,"Nov 19, 2025",SAC @ OKC,L,35,4,12,0.333,0,2,0.0,9,10,0.9,2,1,3,5,3,0,1,3,17,-12,1
DeMar DeRozan,22025,201942,0022500234,"Nov 16, 2025",SAC @ SAS,L,39,12,15,0.8,1,1,1.0,2,2,1.0,1,1,2,4,2,0,1,4,27,-23,1
Chet Holmgren,22025,1631096,0022500305,"Nov 30, 2025",OKC @ POR,W,30,9,15,0.6,0,0,0.0,1,4,0.25,3,6,9,1,1,3,2,6,19,14,1
Chet Holmgren,22025,1631096,0022500075,"Nov 28, 2025",OKC vs. PHX,W,32,8,13,0.615,2,5,0.4,5,6,0.833,1,7,8,1,0,0,0,2,23,2,1
Chet Holmgren,22025,1631096,0022500064,"Nov 26, 2025",OKC vs. MIN,W,29,4,12,0.333,2,4,0.5,2,2,1.0,1,8,9,2,1,1,1,3,12,-16,1
Chet Holmgren,22025,1631096,0022500280,"Nov 23, 2025",OKC vs. POR,W,25,2,8,0.25,0,3,0.0,1,2,0.5,2,7,9,4,0,3,3,2,5,5,1
Chet Holmgren,22025,1631096,0022500055,"Nov 21, 2025",OKC @ UTA,W,27,5,14,0.357,0,4,0.0,1,2,0.5,0,3,3,2,2,1,0,2,11,12,1
Chet Holmgren,22025,1631096,0022500261,"Nov 19, 2025",OKC vs. SAC,W,31,10,15,0.667,1,5,0.2,0,0,0.0,1,6,7,1,1,3,6,2,21,1,1
Chet Holmgren,22025,1631096,0022500247,"Nov 17, 2025",OKC @ NOP,W,33,10,14,0.714,3,6,0.5,3,4,0.75,3,6,9,0,0,1,3,2,26,23,1
De'Andre Hunter,22025,1629631,0022500302,"Nov 30, 2025",CLE vs. BOS,L,27,3,10,0.3,2,8,0.25,0,0,0.0,0,3,3,1,0,0,2,3,8,-31,1
De'Andre Hunter,22025,1629631,0022500069,"Nov 28, 2025",CLE @ ATL,L,32,6,9,0.667,2,4,0.5,2,2,1.0,0,4,4,1,2,0,3,4,16,-3,1
De'Andre Hunter,22025,1629631,0022500278,"Nov 23, 2025",CLE vs. LAC,W,29,5,11,0.455,4,7,0.571,3,4,0.75,0,4,4,4,1,0,2,4,17,4,1
De'Andre Hunter,22025,1629631,0022500048,"Nov 21, 2025",CLE vs. IND,W,28,8,16,0.5,3,9,0.333,1,1,1.0,3,4,7,1,2,0,1,2,20,19,1
De'Andre Hunter,22025,1629631,0022500255,"Nov 19, 2025",CLE vs. HOU,L,31,6,11,0.545,5,8,0.625,8,8,1.0,2,2,4,2,0,0,3,3,25,-6,1
De'Andre Hunter,22025,1629631,0022500241,"Nov 17, 2025",CLE vs. MIL,W,26,5,11,0.455,1,4,0.25,0,0,0.0,0,5,5,1,0,0,2,3,11,-3,1
De'Andre Hunter,22025,1629631,0022500228,"Nov 15, 2025",CLE vs. MEM,W,32,4,8,0.5,1,3,0.333,0,0,0.0,0,3,3,3,0,0,0,5,9,3,1
Grayson Allen,22025,1628960,0022500299,"Nov 29, 2025",PHX vs. DEN,L,26,4,11,0.364,2,7,0.286,0,0,0.0,1,0,1,3,2,0,0,3,10,-5,1
Grayson Allen,22025,1628960,0022500226,"Nov 13, 2025",PHX vs. IND,W,12,5,6,0.833,1,2,0.5,1,2,0.5,0,1,1,2,1,0,0,0,12,8,1
Grayson Allen,22025,1628960,0022500221,"Nov 12, 2025",PHX @ DAL,W,33,8,17,0.471,4,9,0.444,3,4,0.75,1,4,5,3,3,1,2,1,23,2,1
Grayson Allen,22025,1628960,0022500204,"Nov 10, 2025",PHX vs. NOP,W,28,12,17,0.706,10,15,0.667,8,10,0.8,1,1,2,4,3,0,1,0,42,22,1
Grayson Allen,22025,1628960,0022500190,"Nov 08, 2025",PHX @ LAC,W,31,5,12,0.417,4,7,0.571,0,0,0.0,0,0,0,3,1,0,2,0,14,13,1
Grayson Allen,22025,1628960,0022500182,"Nov 06, 2025",PHX vs. LAC,W,36,7,13,0.538,4,9,0.444,0,0,0.0,0,3,3,4,3,1,2,4,18,22,1
Grayson Allen,22025,1628960,0022500169,"Nov 04, 2025",PHX @ GSW,L,35,6,15,0.4,4,9,0.444,0,0,0.0,0,4,4,5,3,0,1,4,16,-20,1
Ryan Rollins,22025,1631157,0022500297,"Nov 29, 2025",MIL vs. BKN,W,31,4,10,0.4,1,5,0.2,1,2,0.5,1,1,2,4,4,0,2,1,10,30,1
Ryan Rollins,22025,1631157,0022500074,"Nov 28, 2025",MIL @ NYK,L,41,4,10,0.4,3,5,0.6,2,2,1.0,1,4,5,6,2,2,3,4,13,0,1
Ryan Rollins,22025,1631157,0022500062,"Nov 26, 2025",MIL @ MIA,L,41,11,24,0.458,4,14,0.286,0,1,0.0,1,6,7,5,1,0,4,2,26,6,1
Ryan Rollins,22025,1631157,0022500288,"Nov 24, 2025",MIL vs. POR,L,30,4,14,0.286,0,4,0.0,2,2,1.0,1,4,5,7,1,0,4,0,10,-15,1
Ryan Rollins,22025,1631157,0022500272,"Nov 22, 2025",MIL vs. DET,L,34,9,21,0.429,3,8,0.375,3,4,0.75,2,3,5,7,1,2,3,2,24,-23,1
Ryan Rollins,22025,1631157,0022500266,"Nov 20, 2025",MIL vs. PHI,L,40,13,26,0.5,2,8,0.25,4,4,1.0,1,5,6,14,1,0,3,3,32,-15,1
Ryan Rollins,22025,1631157,0022500241,"Nov 17, 2025",MIL @ CLE,L,29,9,22,0.409,5,10,0.5,1,1,1.0,0,3,3,5,1,0,4,3,24,1,1
Ja Morant,22025,1629630,0022500228,"Nov 15, 2025",MEM @ CLE,L,6,2,2,1.0,0,0,0.0,3,4,0.75,1,0,1,2,0,0,1,0,7,4,1
Ja Morant,22025,1629630,0022500208,"Nov 11, 2025",MEM @ NYK,L,34,4,14,0.286,2,6,0.333,6,6,1.0,0,3,3,10,0,0,8,3,16,-17,1
Ja Morant,22025,1629630,0022500194,"Nov 09, 2025",MEM vs. OKC,L,34,3,18,0.167,2,7,0.286,3,4,0.75,0,3,3,8,1,0,3,5,11,-23,1
Ja Morant,22025,1629630,0022500034,"Nov 07, 2025",MEM vs. DAL,W,32,7,20,0.35,0,4,0.0,7,7,1.0,1,4,5,13,3,0,7,5,21,28,1
Ja Morant,22025,1629630,0022500176,"Nov 05, 2025",MEM vs. HOU,L,34,6,19,0.316,1,7,0.143,4,4,1.0,2,3,5,8,1,1,6,3,17,-15,1
